user_id,card_number,expiry_date,cvv,same_billing_shipping,ip_risk_score,label,browser_Chrome,browser_Edge,browser_Firefox,browser_Safari,device_type_Desktop,device_type_Mobile,device_type_Tablet,time_of_day_Afternoon,time_of_day_Evening,time_of_day_Morning,time_of_day_Night
U0888,3528230524808805,12/31,207,0,0.28,0,1,0,0,0,0,0,1,0,1,0,0
U0889,4395947372132909,06/26,204,1,0.2,0,0,0,0,1,0,0,1,1,0,0,0
U0890,38688687859965,07/29,628,0,0.91,1,0,1,0,0,1,0,0,0,1,0,0
U0891,30203195419662,09/31,505,0,0.27,0,1,0,0,0,0,1,0,0,1,0,0
U0892,30303627924634,09/27,374,0,0.95,1,1,0,0,0,1,0,0,0,0,0,1
U0893,36775372603212,04/30,0576,0,0.72,1,0,1,0,0,0,1,0,0,0,1,0
U0894,4194588707155349,12/33,012,1,0.1,0,0,1,0,0,0,1,0,0,1,0,0
U0895,3500838507659755,11/30,508,0,0.18,0,0,0,1,0,1,0,0,1,0,0,0
U0896,3577680898126574,11/29,231,1,0.04,0,0,0,0,1,1,0,0,0,0,1,0
U0897,3546300402369366,11/27,894,0,0.83,1,1,0,0,0,1,0,0,1,0,0,0
U0898,4120471372716,08/26,759,1,0.23,0,1,0,0,0,0,1,0,1,0,0,0
U0899,3574988558298499,06/29,067,0,0.0,0,1,0,0,0,0,0,1,0,0,1,0
U0900,4847609441283337211,07/34,566,1,0.21,0,0,0,0,1,0,0,1,0,1,0,0
U0901,6541329715066623,05/32,055,0,0.04,0,0,0,1,0,0,0,1,0,0,0,1
U0902,2263776936634396,02/28,2959,1,0.77,1,0,1,0,0,0,0,1,1,0,0,0
U0903,6011111028671203,05/25,202,0,0.22,0,1,0,0,0,0,0,1,0,0,1,0
U0904,4591024510910903263,08/33,494,1,0.83,1,0,1,0,0,1,0,0,1,0,0,0
U0905,3594217942817939,02/30,652,0,0.19,0,0,1,0,0,0,1,0,0,1,0,0
U0906,3575844663453371,10/27,201,1,0.72,1,1,0,0,0,1,0,0,0,0,0,1
U0907,676212172214,02/30,5937,1,0.05,0,1,0,0,0,1,0,0,0,0,1,0
U0908,6518943705263518,02/26,462,1,0.76,1,0,0,1,0,0,1,0,0,0,0,1
U0909,38657256592026,07/29,175,0,0.73,1,1,0,0,0,0,0,1,0,1,0,0
U0910,4238974326005594,08/31,0178,0,0.94,1,0,0,0,1,0,0,1,1,0,0,0
U0911,4258486899933,09/32,079,0,0.97,1,0,0,0,1,0,0,1,0,0,1,0
U0912,180087045069175,05/32,993,1,0.76,1,0,0,1,0,1,0,0,1,0,0,0
U0913,347440394640833,12/25,736,1,0.07,0,0,1,0,0,0,0,1,0,0,0,1
U0914,630401488600,11/33,490,0,0.11,0,0,1,0,0,1,0,0,0,0,0,1
U0915,30388413685283,09/28,615,1,0.72,1,0,0,0,1,1,0,0,0,1,0,0
U0916,4701242446263255,12/26,488,1,0.75,1,0,0,1,0,1,0,0,0,0,0,1
U0917,4121031421751885,03/33,179,0,0.89,1,0,0,1,0,1,0,0,0,0,1,0
U0918,4515263840911225286,05/34,750,0,0.71,1,1,0,0,0,0,1,0,0,1,0,0
U0919,376186323979131,09/33,765,0,0.96,1,0,0,0,1,0,1,0,0,1,0,0
U0920,4300730950556051,03/33,219,1,0.07,0,0,0,1,0,0,0,1,0,1,0,0
U0921,213192778851905,09/30,486,0,0.17,0,0,1,0,0,1,0,0,0,0,0,1
U0922,4104246245618517446,03/32,045,1,0.26,0,0,1,0,0,0,0,1,0,0,0,1
U0923,4289915114551297,11/28,130,1,0.78,1,0,0,0,1,0,0,1,0,1,0,0
U0924,4881898484160461547,03/26,119,0,0.1,0,0,1,0,0,0,0,1,0,1,0,0
U0925,502070756817,10/29,983,0,0.13,0,1,0,0,0,1,0,0,0,0,0,1
U0926,2272291073228365,05/25,849,0,0.83,1,0,0,0,1,0,1,0,1,0,0,0
U0927,3578306396384528,03/32,694,1,0.15,0,1,0,0,0,0,0,1,1,0,0,0
U0928,4916497016934292912,07/29,033,1,0.98,1,0,1,0,0,0,1,0,0,0,1,0
U0929,3516234190310611,02/31,722,0,0.89,1,1,0,0,0,1,0,0,0,0,0,1
U0930,3555668473236534,06/29,746,1,0.75,1,0,0,0,1,0,0,1,1,0,0,0
U0931,570672007848,10/28,142,1,0.14,0,0,1,0,0,0,0,1,0,0,0,1
U0932,4260781975437347648,01/28,372,0,0.24,0,0,0,1,0,0,0,1,0,0,0,1
U0933,639037638827,03/27,584,0,0.96,1,1,0,0,0,0,1,0,0,0,1,0
U0934,3548460191344380,01/35,278,0,0.09,0,0,0,1,0,0,0,1,0,1,0,0
U0935,503805869503,06/33,214,0,0.89,1,0,0,1,0,0,0,1,1,0,0,0
U0936,3544936999516794,08/28,505,1,0.27,0,1,0,0,0,0,1,0,0,0,1,0
U0937,373857368011922,03/29,037,1,0.89,1,0,0,1,0,0,1,0,0,1,0,0
U0938,6011187233351047,07/25,614,0,0.87,1,0,1,0,0,1,0,0,0,0,1,0
U0939,4315391149830742,07/34,073,0,0.86,1,0,0,0,1,0,0,1,0,1,0,0
U0940,6511893940655787,02/28,190,0,0.1,0,0,0,1,0,0,0,1,0,0,0,1
U0941,4322302333247073,02/29,201,1,0.02,0,0,0,1,0,0,1,0,0,0,0,1
U0942,3554621276025084,04/28,611,1,0.85,1,1,0,0,0,0,1,0,0,0,1,0
U0943,4126163248889955,01/33,989,1,0.89,1,1,0,0,0,1,0,0,0,0,0,1
U0944,4629745493033,03/32,687,0,0.02,0,0,1,0,0,0,1,0,1,0,0,0
U0945,2711203818769206,02/34,832,0,0.75,1,1,0,0,0,0,0,1,0,1,0,0
U0946,4898138815884,11/26,458,1,0.05,0,0,1,0,0,0,0,1,1,0,0,0
U0947,4067323182971687,08/26,572,1,0.82,1,0,1,0,0,0,1,0,0,0,1,0
U0948,4500000015291138,06/33,785,1,0.83,1,1,0,0,0,0,1,0,0,1,0,0
U0949,639090255618,11/33,444,0,0.71,1,0,1,0,0,0,0,1,0,0,1,0
U0950,4829987478122483,01/26,6708,1,0.87,1,0,0,1,0,0,1,0,0,0,0,1
U0951,6500900436551587,12/29,266,1,0.09,0,0,1,0,0,0,1,0,0,1,0,0
U0952,3536248355054299,09/31,080,1,0.07,0,0,0,1,0,0,1,0,1,0,0,0
U0953,4063369987950982,06/28,104,0,0.11,0,0,0,0,1,1,0,0,0,1,0,0
U0954,502064818805,10/29,428,1,0.05,0,0,1,0,0,0,0,1,0,1,0,0
U0955,38383638164323,05/26,694,0,0.07,0,1,0,0,0,0,1,0,0,1,0,0
U0956,3589464203625869,12/28,441,1,0.78,1,0,1,0,0,1,0,0,1,0,0,0
U0957,30064625540265,03/29,558,1,0.29,0,0,1,0,0,0,1,0,0,0,0,1
U0958,4430176464489889,09/25,153,0,0.16,0,1,0,0,0,1,0,0,0,0,0,1
U0959,213145279050401,04/30,333,1,0.93,1,0,0,0,1,0,1,0,0,1,0,0
U0960,348495163211199,01/33,718,0,0.99,1,0,0,1,0,0,0,1,0,0,1,0
U0961,676233913737,08/27,530,1,0.97,1,0,1,0,0,0,0,1,0,0,0,1
U0962,6011119875617864,09/34,800,1,0.91,1,0,0,0,1,1,0,0,0,1,0,0
U0963,4009156182980360,12/30,744,0,0.09,0,0,0,0,1,0,0,1,0,1,0,0
U0964,3560936595201493,07/26,894,1,0.11,0,0,0,1,0,1,0,0,0,1,0,0
U0965,2704336875092630,03/28,239,0,0.23,0,0,0,1,0,1,0,0,1,0,0,0
U0966,3513745561140421,02/34,605,0,0.86,1,0,0,0,1,0,0,1,1,0,0,0
U0967,4537666081126007,07/28,835,1,0.06,0,0,0,1,0,0,0,1,1,0,0,0
U0968,6591062715312346,02/31,0688,1,0.12,0,0,0,0,1,0,1,0,0,0,0,1
U0969,4917768293844011,06/29,808,1,0.0,0,0,0,1,0,0,1,0,0,0,1,0
U0970,30354378826031,04/29,591,1,0.26,0,1,0,0,0,1,0,0,0,0,0,1
U0971,502057090859,11/34,144,1,0.24,0,0,0,1,0,1,0,0,0,0,0,1
U0972,3507492699969961,05/30,997,1,0.04,0,1,0,0,0,1,0,0,0,1,0,0
U0973,2642859693259144,08/25,499,1,0.14,0,0,0,1,0,1,0,0,0,0,0,1
U0974,4312342669806,03/32,087,0,0.0,0,0,0,1,0,0,1,0,0,1,0,0
U0975,4176072348389353,06/31,382,1,0.21,0,0,1,0,0,1,0,0,0,1,0,0
U0976,4405612996508268,05/31,264,1,0.09,0,0,0,0,1,1,0,0,0,0,1,0
U0977,2706965613087615,10/27,859,1,0.85,1,0,0,0,1,1,0,0,1,0,0,0
U0978,344346823948403,10/25,730,0,0.05,0,0,0,1,0,0,0,1,0,0,0,1
U0979,676386966102,04/27,831,0,0.2,0,0,0,1,0,0,1,0,0,1,0,0
U0980,2239500168094140,07/26,507,1,0.27,0,0,1,0,0,1,0,0,1,0,0,0
U0981,6011839762053440,08/25,779,1,0.15,0,1,0,0,0,0,0,1,0,0,1,0
U0982,4207266292508177606,01/28,914,1,0.87,1,0,0,1,0,0,0,1,0,0,0,1
U0983,630488413331,01/33,125,0,0.11,0,1,0,0,0,0,1,0,0,1,0,0
U0984,343561781703217,08/26,206,0,0.74,1,0,0,0,1,0,0,1,0,1,0,0
U0985,2246385277895616,07/28,718,1,0.75,1,0,0,1,0,0,1,0,0,0,0,1
U0986,4490295026480164407,04/29,341,1,0.71,1,0,0,1,0,0,0,1,1,0,0,0
U0987,6581277822102172,06/34,134,0,0.93,1,0,1,0,0,1,0,0,0,1,0,0
U0988,180029857973631,06/34,182,1,0.96,1,0,0,1,0,0,1,0,0,0,1,0
U0989,180060539707980,08/32,177,0,0.16,0,0,0,1,0,1,0,0,1,0,0,0
U0990,3567368205068216,03/28,355,0,0.86,1,0,0,1,0,0,1,0,0,0,0,1
U0991,4165058714692184,04/28,925,1,0.98,1,0,1,0,0,1,0,0,0,1,0,0
U0992,3579089843699842,08/34,220,0,0.15,0,0,1,0,0,0,0,1,1,0,0,0
U0993,349386948424950,01/34,114,1,0.84,1,1,0,0,0,1,0,0,0,1,0,0
U0994,378870715238671,12/31,382,0,0.14,0,0,0,1,0,0,0,1,0,0,1,0
U0995,676274619177,09/33,876,0,0.95,1,0,0,1,0,1,0,0,0,0,1,0
U0996,213199687225899,08/28,085,0,0.22,0,1,0,0,0,1,0,0,0,1,0,0
U0997,4623504056695794,12/25,124,0,0.91,1,0,0,1,0,1,0,0,0,1,0,0
U0998,213155442867961,08/28,594,0,0.99,1,0,0,0,1,0,0,1,1,0,0,0
U0999,4289463389156245,08/26,528,0,0.71,1,0,0,0,1,0,1,0,1,0,0,0
U1000,372562926933580,08/31,381,0,0.03,0,1,0,0,0,0,1,0,1,0,0,0
U1001,180055078468507,10/30,443,1,0.01,0,0,0,1,0,0,0,1,1,0,0,0
U1002,564918911798,07/33,038,0,0.23,0,0,1,0,0,0,0,1,0,1,0,0
U1003,3593401536415471,02/27,5313,0,0.2,0,1,0,0,0,1,0,0,0,1,0,0
U1004,3559367813675008,10/29,141,1,0.28,0,0,0,1,0,0,1,0,0,1,0,0
U1005,639052769812,03/34,809,0,0.15,0,1,0,0,0,1,0,0,1,0,0,0
U1006,3570452388856228,12/30,660,0,0.21,0,0,0,1,0,1,0,0,1,0,0,0
U1007,377874422758543,07/34,596,0,0.28,0,0,0,0,1,0,1,0,0,1,0,0
U1008,379428249116506,08/27,002,1,0.2,0,1,0,0,0,1,0,0,0,0,1,0
U1009,4393132155130557083,10/28,682,1,0.13,0,0,1,0,0,0,1,0,1,0,0,0
U1010,4444889669972731,06/32,746,1,0.04,0,1,0,0,0,0,0,1,0,1,0,0
U1011,4258254318328121,07/28,239,1,0.23,0,0,0,1,0,0,0,1,1,0,0,0
U1012,4491060183647231,09/34,508,0,0.1,0,1,0,0,0,0,1,0,0,0,1,0
U1013,4681722577545848,07/33,629,1,0.88,1,0,0,1,0,0,0,1,0,0,0,1
U1014,582918768315,12/31,827,0,0.17,0,0,0,1,0,0,1,0,0,1,0,0
U1015,2521733739920520,03/28,999,0,0.97,1,0,0,0,1,0,0,1,0,0,1,0
U1016,4216591438823,04/29,553,0,0.0,0,0,0,0,1,0,0,1,1,0,0,0
U1017,3558446177732646,07/29,954,1,0.13,0,1,0,0,0,1,0,0,0,1,0,0
U1018,4912799702927120533,04/33,713,1,0.82,1,1,0,0,0,0,0,1,0,1,0,0
U1019,30529883220123,07/31,083,0,0.11,0,0,1,0,0,0,1,0,0,1,0,0
U1020,4048797888975353,01/34,2386,1,0.04,0,0,0,0,1,0,0,1,0,0,0,1
U1021,639003044364,09/26,951,1,0.93,1,0,0,1,0,0,0,1,0,0,0,1
U1022,30152391029298,03/31,014,1,0.84,1,0,0,0,1,0,1,0,0,0,1,0
U1023,4483093096711,11/28,971,0,0.23,0,1,0,0,0,1,0,0,0,0,1,0
U1024,3526022132176721,03/26,911,1,0.85,1,0,1,0,0,1,0,0,1,0,0,0
U1025,2296122019072587,09/32,393,0,0.95,1,0,0,0,1,0,0,1,1,0,0,0
U1026,579366538026,01/33,481,0,0.11,0,0,0,1,0,1,0,0,0,0,1,0
U1027,4211408682509528,11/27,462,0,0.23,0,0,0,0,1,0,1,0,0,1,0,0
U1028,676235561039,12/34,529,1,0.2,0,0,0,0,1,0,0,1,0,0,1,0
U1029,30013712436580,11/30,564,1,0.24,0,1,0,0,0,1,0,0,0,0,0,1
U1030,4041202706159279,03/29,740,0,0.12,0,0,0,1,0,0,1,0,0,0,0,1
U1031,4716690632248154,09/30,203,1,0.01,0,0,1,0,0,0,0,1,0,0,1,0
U1032,3503010956797562,07/30,157,0,0.85,1,0,1,0,0,0,1,0,0,0,0,1
U1033,3554623471247604,03/27,801,1,0.93,1,0,0,0,1,0,0,1,0,0,0,1
U1034,213103068317648,10/26,268,1,0.17,0,0,1,0,0,0,0,1,1,0,0,0
U1035,676108157121,10/25,150,1,0.78,1,0,0,0,1,0,0,1,0,0,1,0
U1036,30138067130734,12/30,045,1,0.8,1,1,0,0,0,0,0,1,1,0,0,0
U1037,180074362130095,09/32,588,0,0.95,1,0,0,1,0,0,0,1,1,0,0,0
U1038,4766947031805334,02/32,746,1,0.81,1,0,0,0,1,0,1,0,0,0,1,0
U1039,6521591832700046,02/32,614,1,0.11,0,0,1,0,0,1,0,0,0,1,0,0
U1040,341107977140046,04/35,881,1,0.18,0,1,0,0,0,0,1,0,1,0,0,0
U1041,3590531520499801,05/30,976,1,0.75,1,0,0,1,0,1,0,0,0,0,0,1
U1042,3531379716698410,04/32,123,1,0.87,1,0,0,0,1,0,1,0,1,0,0,0
U1043,30407794332560,05/28,899,1,0.88,1,0,0,1,0,0,1,0,0,0,0,1
U1044,4970142620370878211,10/26,020,1,0.87,1,0,0,0,1,1,0,0,0,1,0,0
U1045,4181359989897213,09/26,088,1,0.85,1,0,0,1,0,1,0,0,0,0,1,0
U1046,4801864482217587,01/34,397,1,0.29,0,0,1,0,0,0,1,0,1,0,0,0
U1047,180070820048069,05/33,7123,0,0.09,0,1,0,0,0,0,1,0,0,0,0,1
U1048,6011496112879428,07/32,827,0,0.89,1,1,0,0,0,0,0,1,1,0,0,0
U1049,3597040953141966,03/27,6078,1,0.08,0,0,0,0,1,0,1,0,0,1,0,0
U1050,4274883565179629,04/30,096,1,0.24,0,0,0,1,0,0,0,1,0,0,1,0
U1051,3596683496047843,11/27,702,1,0.2,0,0,0,1,0,1,0,0,0,0,0,1
U1052,180016225936481,08/34,089,1,0.08,0,0,0,0,1,0,0,1,0,1,0,0
U1053,4868839062466,06/33,879,0,0.19,0,0,1,0,0,0,0,1,0,0,0,1
U1054,3560911413193594,01/28,613,0,0.9,1,0,0,0,1,0,1,0,0,0,0,1
U1055,4605230458814,02/32,0254,0,0.16,0,0,0,1,0,0,1,0,0,1,0,0
U1056,4241916503440966176,07/33,182,0,0.05,0,0,0,1,0,0,1,0,0,0,0,1
U1057,3598980880678219,12/29,746,1,0.26,0,1,0,0,0,0,0,1,0,1,0,0
U1058,213135926648699,06/34,396,1,0.08,0,0,0,1,0,0,0,1,0,1,0,0
U1059,3548694155945010,05/27,292,1,0.91,1,0,1,0,0,0,1,0,0,1,0,0
U1060,676375360515,06/26,160,0,0.74,1,1,0,0,0,1,0,0,0,0,1,0
U1061,4365362189451,08/31,067,1,0.85,1,0,0,0,1,0,1,0,1,0,0,0
U1062,501809942482,03/35,204,0,0.05,0,0,1,0,0,1,0,0,0,0,1,0
U1063,6548966760564201,08/30,6577,1,0.9,1,0,1,0,0,0,0,1,1,0,0,0
U1064,349745338906233,08/31,662,1,0.93,1,1,0,0,0,1,0,0,0,0,1,0
U1065,4654016599530067,01/28,122,1,0.26,0,0,0,0,1,0,1,0,1,0,0,0
U1066,4767746259160112414,11/26,8488,1,0.98,1,0,1,0,0,1,0,0,1,0,0,0
U1067,4008017986778239,08/26,995,0,0.86,1,0,0,1,0,0,1,0,1,0,0,0
U1068,30047264261210,02/28,384,0,0.88,1,0,0,1,0,0,1,0,0,0,0,1
U1069,4536596807858,03/28,4824,0,0.28,0,0,1,0,0,1,0,0,1,0,0,0
U1070,4838545400644542,03/33,2311,0,0.06,0,0,0,1,0,0,1,0,0,0,0,1
U1071,4274897917763344,02/28,203,1,0.26,0,1,0,0,0,0,1,0,0,0,1,0
U1072,180021750801969,07/29,453,0,0.79,1,0,0,0,1,0,1,0,0,1,0,0
U1073,630493588242,03/29,3400,1,0.26,0,0,1,0,0,0,1,0,0,0,0,1
U1074,3581677848165243,08/29,544,1,0.95,1,1,0,0,0,0,0,1,1,0,0,0
U1075,6011838517993785,02/27,539,0,0.21,0,0,1,0,0,0,1,0,0,0,0,1
U1076,5587884869996980,01/34,904,1,0.89,1,0,0,1,0,0,0,1,1,0,0,0
U1077,379271472463017,06/34,642,0,0.96,1,0,0,0,1,1,0,0,0,0,0,1
U1078,4383972833912187063,12/27,328,1,0.09,0,0,1,0,0,0,1,0,0,1,0,0
U1079,213198322101028,03/29,001,0,0.97,1,0,0,1,0,0,0,1,0,0,0,1
U1080,3576610089876100,08/34,435,0,0.78,1,1,0,0,0,0,1,0,0,0,0,1
U1081,6011403845319805,07/33,682,1,0.98,1,0,0,1,0,0,0,1,0,0,0,1
U1082,4469510030763,05/28,545,0,0.95,1,0,0,1,0,0,0,1,1,0,0,0
U1083,3571500666641107,12/31,4113,1,0.13,0,0,0,1,0,0,1,0,1,0,0,0
U1084,4785169949708905838,08/32,834,0,0.89,1,0,1,0,0,0,0,1,0,0,0,1
U1085,213168999626979,07/25,386,0,0.7,1,0,1,0,0,0,0,1,0,0,1,0
U1086,213178791505966,05/28,7197,1,0.87,1,1,0,0,0,1,0,0,0,1,0,0
U1087,6011932012657894,10/34,604,0,0.95,1,0,0,0,1,0,1,0,0,0,0,1
U1088,2700952175585174,07/33,412,1,0.26,0,0,1,0,0,0,1,0,0,1,0,0
U1089,30469211882411,02/32,642,1,0.94,1,0,1,0,0,1,0,0,0,0,0,1
U1090,4975891704542187,03/31,457,1,0.75,1,0,0,0,1,0,0,1,0,1,0,0
U1091,586820922571,04/25,900,0,0.98,1,0,1,0,0,1,0,0,0,0,0,1
U1092,2293564072324723,11/33,895,0,0.08,0,0,1,0,0,1,0,0,0,0,0,1
U1093,3500178822473123,06/32,685,1,0.88,1,0,1,0,0,1,0,0,0,0,1,0
U1094,675910580116,01/35,0927,0,0.98,1,1,0,0,0,1,0,0,0,0,0,1
U1095,5352610537092305,11/25,169,1,0.95,1,0,0,0,1,1,0,0,0,1,0,0
U1096,340741894854320,12/34,769,0,0.76,1,0,0,1,0,0,1,0,0,0,0,1
U1097,213165294471614,01/34,734,1,0.74,1,0,1,0,0,0,0,1,0,1,0,0
U1098,213131045025893,02/32,217,1,0.22,0,0,1,0,0,0,1,0,0,1,0,0
U1099,4574835268064860673,08/28,834,1,0.94,1,1,0,0,0,0,1,0,0,0,1,0
U1100,4842536462805507742,02/26,579,0,0.19,0,0,1,0,0,0,1,0,0,0,0,1
U1101,371562392090858,10/30,074,0,0.7,1,0,1,0,0,0,1,0,0,0,0,1
U1102,3591311178619029,11/30,760,0,0.21,0,0,0,0,1,0,0,1,0,0,1,0
U1103,4206953541201228,09/32,9500,0,0.03,0,1,0,0,0,1,0,0,0,0,1,0
U1104,4015153259479501,10/32,071,0,0.84,1,0,0,1,0,0,0,1,1,0,0,0
U1105,30327980595038,06/26,064,0,0.08,0,0,0,0,1,0,1,0,0,0,0,1
U1106,4403910452036085,02/30,184,1,0.04,0,1,0,0,0,0,0,1,0,1,0,0
U1107,4359928553595209,06/31,100,1,0.75,1,0,0,0,1,0,1,0,0,0,0,1
U1108,6599006968018672,06/33,037,0,0.73,1,0,0,0,1,1,0,0,0,0,1,0
U1109,180023394495307,05/25,776,0,0.79,1,0,1,0,0,0,1,0,0,0,1,0
U1110,4503250173654265,06/28,178,1,0.98,1,0,0,1,0,0,1,0,0,0,1,0
U1111,4902923345110090608,05/31,088,1,0.13,0,0,1,0,0,0,1,0,0,0,0,1
U1112,6530211667329048,12/30,598,0,0.17,0,0,0,0,1,1,0,0,0,1,0,0
U1113,180059212996423,01/32,336,0,0.02,0,0,1,0,0,1,0,0,0,0,0,1
U1114,4027558214770925,04/25,115,1,0.75,1,0,0,0,1,0,1,0,1,0,0,0
U1115,4802362192158182,01/35,059,1,0.01,0,0,0,1,0,0,0,1,0,0,0,1
U1116,2311863855881950,12/34,772,1,0.85,1,0,1,0,0,1,0,0,0,0,1,0
U1117,3568800537893183,09/31,289,0,0.76,1,0,0,1,0,1,0,0,0,1,0,0
U1118,30284540182270,01/28,028,1,0.17,0,0,1,0,0,0,0,1,1,0,0,0
U1119,4823220414479,01/30,328,0,0.12,0,1,0,0,0,1,0,0,0,0,0,1
U1120,3516599302020302,01/30,232,0,0.97,1,1,0,0,0,0,1,0,1,0,0,0
U1121,4752135302816505,03/32,630,1,0.81,1,1,0,0,0,0,1,0,0,1,0,0
U1122,4593777569198326,07/26,029,0,0.72,1,0,0,0,1,0,1,0,0,0,1,0
U1123,2317469029831048,07/29,841,0,0.8,1,1,0,0,0,0,0,1,0,0,0,1
U1124,3562291316708055,03/32,566,1,0.28,0,0,1,0,0,1,0,0,1,0,0,0
U1125,30063621986555,04/26,944,1,0.8,1,1,0,0,0,0,0,1,1,0,0,0
U1126,4766349339650496270,07/28,262,1,0.73,1,0,0,1,0,1,0,0,0,1,0,0
U1127,6011142436258549,11/27,880,1,0.03,0,0,1,0,0,1,0,0,0,0,0,1
U1128,180099196234193,01/35,643,1,0.79,1,0,1,0,0,1,0,0,0,0,1,0
U1129,4324725058333,06/29,303,1,0.94,1,0,0,1,0,0,0,1,0,1,0,0
U1130,5358760545769479,12/30,694,1,0.2,0,0,0,1,0,0,0,1,0,1,0,0
U1131,3535365974669868,05/26,342,1,0.13,0,0,0,0,1,0,1,0,0,0,1,0
U1132,2226450809594816,02/31,692,1,0.73,1,0,0,0,1,0,1,0,0,1,0,0
U1133,379664721307425,05/29,9142,1,0.19,0,1,0,0,0,1,0,0,0,0,1,0
U1134,6011404893326148,09/30,307,1,0.9,1,0,1,0,0,0,1,0,1,0,0,0
U1135,3537310081785221,05/27,587,1,0.84,1,1,0,0,0,0,1,0,0,0,1,0
U1136,2704523542687443,10/33,173,0,0.3,0,0,0,1,0,1,0,0,0,0,0,1
U1137,4086523777296658,03/32,370,1,0.17,0,1,0,0,0,1,0,0,1,0,0,0
U1138,2250052781055805,12/25,272,1,0.12,0,0,0,0,1,0,0,1,0,0,1,0
U1139,3514257316094399,05/27,681,1,0.78,1,1,0,0,0,0,0,1,1,0,0,0
U1140,30203136955287,12/31,092,0,0.92,1,0,0,0,1,1,0,0,0,1,0,0
U1141,3535259533222733,07/28,992,1,0.71,1,0,0,0,1,0,0,1,0,0,1,0
U1142,575735323660,10/26,507,1,0.18,0,0,0,0,1,0,0,1,0,0,0,1
U1143,6011087082697187,12/27,601,1,0.1,0,0,1,0,0,1,0,0,0,1,0,0
U1144,675912615837,10/34,821,0,0.92,1,0,0,1,0,0,0,1,1,0,0,0
U1145,36484673574228,11/28,222,1,0.86,1,1,0,0,0,0,1,0,1,0,0,0
U1146,3519442589222563,04/26,295,0,0.05,0,0,0,0,1,0,1,0,0,0,0,1
U1147,4063731180463,08/33,130,1,0.79,1,0,0,1,0,0,0,1,0,0,0,1
U1148,30538418520139,11/31,608,1,0.73,1,0,1,0,0,1,0,0,0,1,0,0
U1149,4397561547055491218,07/31,641,0,0.94,1,0,1,0,0,1,0,0,0,1,0,0
U1150,2715564091969391,10/30,875,1,0.19,0,0,1,0,0,0,1,0,0,1,0,0
U1151,4702042620197124,10/26,413,0,0.09,0,0,0,0,1,1,0,0,0,0,0,1
U1152,3569678976098731,07/26,677,1,0.71,1,0,1,0,0,1,0,0,0,0,0,1
U1153,4922760759887,05/33,865,1,0.14,0,0,0,0,1,0,0,1,0,1,0,0
U1154,4943191654307,01/34,952,0,0.79,1,0,0,0,1,1,0,0,0,0,1,0
U1155,4202191505765,12/29,974,0,0.03,0,0,0,0,1,0,1,0,0,0,0,1
U1156,30000268764481,09/32,649,1,0.71,1,0,0,0,1,0,1,0,0,0,0,1
U1157,38416365604507,09/25,355,0,0.91,1,1,0,0,0,0,1,0,0,0,1,0
U1158,3573096496927715,03/27,952,0,0.08,0,0,0,0,1,0,1,0,1,0,0,0
U1159,3535305970255122,04/34,763,1,0.19,0,0,0,1,0,0,1,0,0,0,0,1
U1160,6531594898959652,02/30,634,0,0.75,1,0,1,0,0,0,1,0,0,0,1,0
U1161,374344149169997,06/29,344,1,0.77,1,0,1,0,0,0,0,1,0,0,1,0
U1162,3543946408822304,11/30,629,1,0.74,1,0,0,1,0,0,0,1,0,0,0,1
U1163,3539889413210972,06/27,217,1,0.95,1,0,0,1,0,0,1,0,0,1,0,0
U1164,675954853460,08/31,7922,0,0.78,1,1,0,0,0,0,0,1,0,0,0,1
U1165,560044964610,10/27,939,0,0.05,0,0,1,0,0,0,0,1,0,0,0,1
U1166,501825121376,12/30,589,0,0.94,1,0,0,0,1,0,1,0,0,1,0,0
U1167,6011595708619930,06/26,584,0,0.87,1,1,0,0,0,0,1,0,0,0,1,0
U1168,4566311388504,10/28,236,1,0.9,1,0,1,0,0,0,0,1,1,0,0,0
U1169,4033474246310437,12/32,968,0,0.1,0,1,0,0,0,0,0,1,0,1,0,0
U1170,3580085294690212,08/33,417,0,0.87,1,0,0,0,1,0,1,0,0,0,1,0
U1171,4043502385022894665,01/31,752,1,0.93,1,0,0,1,0,1,0,0,1,0,0,0
U1172,4282930202569,01/35,330,0,0.28,0,0,0,0,1,0,1,0,1,0,0,0
U1173,4334677116757,06/25,627,0,0.23,0,1,0,0,0,0,0,1,1,0,0,0
U1174,3553024530123988,09/29,230,0,0.75,1,1,0,0,0,1,0,0,0,0,1,0
U1175,4202847190178,01/28,240,0,0.92,1,0,0,0,1,0,0,1,0,0,0,1
U1176,347648717754616,05/28,065,0,0.05,0,0,0,1,0,0,1,0,0,1,0,0
U1177,4872725812259090,02/31,684,0,0.95,1,0,0,0,1,0,1,0,1,0,0,0
U1178,3582373379121214,10/26,187,0,0.25,0,0,0,0,1,0,1,0,0,0,1,0
U1179,213135869017076,04/30,039,0,0.73,1,0,0,1,0,0,0,1,0,0,0,1
U1180,4199945295171226,09/27,643,1,0.19,0,0,1,0,0,1,0,0,0,0,0,1
U1181,4220542216262,10/30,496,0,0.74,1,0,0,0,1,0,1,0,0,0,0,1
U1182,4083344470481,02/34,899,1,0.99,1,0,0,1,0,1,0,0,0,0,0,1
U1183,344702059685194,08/30,774,0,0.23,0,1,0,0,0,1,0,0,0,0,1,0
U1184,3566329563427775,09/30,259,1,0.12,0,0,1,0,0,0,1,0,1,0,0,0
